86,85	2
86,87	1
88,84	4
88,85	9
88,86	1
88,87	93
89,85	5
89,86	1
89,87	38
89,88	33
90,86	1
90,87	64
90,88	71
90,89	118
91,90	8
91,92	1
93,92	389
91,93	24
94,92	6
94,93	7
91,94	1
95,92	1
95,93	2
95,94	4
91,95	1
95,96	8
96,97	9
98,97	157
96,98	8
95,99	1
100,96	1
99,97	2
99,98	1
96,99	2
100,99	12
98,100	1
100,101	2
101,98	3
101,99	1
102,101	1
103,101	5
103,102	3
100,103	1
104,103	2
100,104	1
105,101	2
105,102	1
105,103	1
105,104	8
106,102	1
106,103	1
106,104	2
106,105	1
107,105	1
107,106	11
104,107	4
108,104	1
108,105	1
108,106	1
108,107	1
1,105	1
1,106	2
1,107	3
1,108	4
1,109	1
90,109	1
1,90	1
110,109	1
110,90	3
1,110	1
111,109	1
111,90	3
111,110	3
1,111	1
112,109	1
112,111	2
112,113	4
113,110	1
113,111	2
114,113	4
114,115	6
115,89	1
115,90	2
116,114	1
116,115	1
116,90	4
116,61	10
61,97	46
61,98	39
61,117	10
118,61	2
118,117	2
98,118	2
118,71	5
98,117	2
119,71	5
118,119	3
118,115	2
115,69	10
115,119	2
120,69	5
115,120	5
61,69	47
61,120	19
115,61	16
61,121	1
122,121	4
61,122	4
61,123	41
123,122	13
123,124	89
125,124	1
123,125	1
78,122	3
78,123	5
78,124	3
78,125	7
97,78	30
97,126	1
85,126	1
97,85	45
127,126	1
127,85	14
97,127	17
128,126	2
128,85	4
128,127	3
97,128	1
128,129	1
130,129	4
128,130	8
130,127	1
115,130	9
115,131	7
132,131	12
115,132	1
133,132	3
115,133	22
133,78	5
134,78	1
133,134	3
136,135	9
138,136	12
137,81	213
136,137	19
139,136	2
139,138	17
139,81	5
139,137	5
140,139	8
140,141	36
141,142	63
142,76	259
141,76	19
141,81	2
76,137	60
76,143	8
144,76	4
143,81	4
143,137	8
144,143	6
144,145	6
117,145	6
144,117	2
146,145	3
146,117	4
144,146	2
147,144	2
147,145	4
147,117	6
147,146	12
148,147	8
148,149	8
149,150	2
151,150	26
149,151	6
148,152	2
153,149	2
153,152	8
153,151	4
153,145	2
154,145	16
153,154	2
155,153	4
155,145	6
155,154	8
153,156	2
155,156	10
156,76	8
155,143	2
157,76	2
157,143	41
156,157	2
158,76	24
158,143	55
158,157	10
156,158	2
159,158	41
159,145	60
160,145	240
159,160	119
161,145	2
161,160	2
159,161	2
162,145	4
162,160	6
162,161	8
159,162	6
162,163	8
162,164	2
165,162	2
165,164	3
166,162	2
166,164	6
166,165	8
166,163	2
166,167	3
168,167	4
166,168	2
169,167	4
169,168	3
166,169	2
170,167	4
170,168	6
170,169	8
166,170	2
170,81	2
171,81	2
170,171	2
172,81	6
172,171	10
170,172	4
173,170	2
172,173	6
173,158	8
174,172	4
174,175	2
174,158	4
176,175	4
174,176	4
174,143	2
177,174	2
177,175	9
177,176	6
177,143	77
178,177	15
178,67	20
67,123	49
179,123	34
67,179	13
180,178	3
180,179	9
67,180	7
180,181	9
182,181	16
180,182	6
182,87	9
183,87	14
182,183	15
145,87	4
145,183	2
182,145	2
160,87	4
160,183	6
182,160	2
184,160	10
184,185	5
184,143	4
177,185	16
184,177	11
186,184	3
186,177	7
186,187	10
188,186	5
188,187	5
177,188	3
189,187	5
189,188	5
186,189	9
190,188	9
190,189	12
187,190	6
191,190	12
191,192	4
67,192	4
191,67	10
123,192	12
191,123	5
193,192	6
193,67	6
193,123	9
191,193	3
193,143	12
143,123	9
67,143	7
67,194	3
195,143	9
195,194	12
195,196	6
76,196	264
195,76	27
197,196	9
197,76	24
195,197	17
195,198	3
199,198	12
197,199	9
200,197	3
201,200	12
197,201	6
202,199	3
202,201	13
201,199	7
202,203	2
204,203	4
202,204	4
202,143	4
159,202	2
143,203	8
143,204	18
159,143	17
159,150	32
205,150	6
159,205	2
205,206	11
199,206	8
205,199	6
199,150	5
96,199	8
96,207	24
208,199	4
208,158	9
208,96	4
209,158	7
208,209	6
208,207	29
209,210	5
211,210	10
209,211	4
209,212	2
213,210	2
212,211	6
210,212	2
212,213	6
213,214	2
215,214	2
213,215	2
216,214	4
216,215	8
213,216	2
158,216	12
213,158	2
158,214	2
158,215	7
217,158	11
217,208	6
61,158	18
208,61	16
61,218	2
219,218	8
61,219	6
220,219	6
61,220	4
61,221	2
203,219	2
221,220	6
219,221	2
221,203	6
220,159	2
159,221	2
203,159	9
222,145	6
222,160	8
159,222	4
159,223	3
135,222	27
135,223	8
135,177	27
224,177	35
135,224	2
225,135	5
225,177	25
225,224	8
225,25	5
226,25	372
225,226	8
207,25	38
207,226	68
225,207	4
227,207	12
226,227	6
227,228	3
229,228	24
227,229	9
227,230	3
229,230	8
230,231	33
158,231	8
230,158	12
158,229	2
91,158	12
91,143	3
199,143	43
91,199	3
76,199	12
91,76	4
232,143	12
232,199	24
232,76	31
91,232	3
232,233	2
234,233	2
232,234	4
235,233	6
235,234	501
232,235	22
235,236	12
157,236	11
235,157	10
193,235	5
193,157	8
193,237	4
238,237	8
193,238	4
238,239	2
138,239	26
238,138	2
240,138	6
238,240	2
241,240	2
238,241	2
242,241	3
240,242	2
171,138	3
171,240	4
171,241	8
171,242	8
171,233	2
243,233	2
171,243	2
244,233	9
244,243	8
171,244	4
244,245	8
245,246	5
182,246	16
245,182	12
247,87	8
182,247	6
182,117	3
143,117	6
247,143	2
248,117	18
248,143	23
247,248	2
249,117	8
249,143	10
249,248	8
247,249	2
250,249	8
250,251	19
251,252	20
159,250	2
159,251	9
159,252	2
159,253	4
253,254	4
253,160	4
253,178	2
178,254	6
253,67	6
67,245	7
123,245	4
132,87	16
182,132	13
182,143	6
143,255	2
143,132	4
249,255	14
187,255	2
187,249	14
143,187	2
187,117	3
224,117	3
187,224	2
243,117	16
243,224	19
187,243	4
250,243	8
155,252	10
251,155	8
159,155	11
159,256	11
257,256	20
159,257	2
158,257	20
160,158	8
158,258	49
258,259	334
76,259	199
258,76	107
260,259	2
260,76	14
258,260	2
260,261	2
69,261	26
260,69	6
260,99	2
262,99	31
69,262	7
262,261	2
43,262	9
43,69	163
263,69	42
43,263	21
263,259	80
123,259	16
263,123	8
69,264	9
265,123	6
265,264	16
265,246	3
266,246	9
265,266	9
266,17	2
267,17	11
266,267	7
266,268	7
269,267	4
269,268	4
266,269	2
17,269	2
269,75	2
19,267	24
19,268	41
19,269	2
19,75	5
270,268	11
270,269	4
270,75	15
270,19	80
43,270	16
43,271	47
272,271	12
43,272	7
272,268	15
273,268	31
272,273	17
9,268	48
9,273	15
272,9	4
272,274	2
275,274	12
9,275	4
181,9	4
181,275	6
181,61	28
61,276	33
267,276	8
61,267	8
61,36	53
277,61	12
277,36	30
277,267	4
277,278	3
125,278	2
277,125	2
279,278	2
279,125	5
277,279	2
280,278	5
280,125	10
280,279	11
277,280	2
178,280	8
178,271	2
87,271	31
178,87	6
178,281	5
282,271	2
282,87	10
282,281	8
43,282	18
43,283	15
283,192	4
266,192	6
283,266	2
266,210	32
273,192	8
273,266	2
273,210	16
283,273	2
123,210	13
123,273	25
266,123	30
266,36	16
192,36	8
192,284	9
284,125	23
285,125	28
284,285	26
192,285	8
285,61	49
61,284	82
61,125	32
286,276	8
61,286	6
43,249	4
43,286	4
43,255	5
234,255	8
43,234	59
234,158	12
234,259	18
224,259	4
224,76	7
258,224	2
287,259	6
287,76	6
287,224	8
258,287	2
288,287	6
288,150	6
238,150	10
288,238	2
150,287	2
238,289	10
289,171	8
238,171	2
238,290	2
230,171	8
230,290	12
289,230	4
291,230	8
291,292	2
230,292	2
293,291	2
293,292	2
293,230	4
158,291	3
158,292	4
158,293	8
143,224	15
294,224	2
143,294	8
295,224	6
295,294	8
143,295	5
295,296	3
297,296	8
295,297	6
297,298	8
298,158	16
299,297	4
299,300	10
299,158	10
299,143	2
143,300	4
299,248	8
299,301	2
248,300	2
237,301	2
248,237	2
288,301	6
288,237	8
248,288	4
288,302	2
303,302	2
288,303	2
304,302	6
304,303	8
288,304	4
43,288	2
43,304	6
43,228	13
305,228	50
43,305	7
230,228	5
230,305	3
43,230	3
306,228	12
306,305	12
306,230	13
43,306	7
307,306	8
307,308	2
230,307	2
309,308	19
307,309	4
307,310	2
129,309	4
129,310	6
307,129	2
129,227	16
224,309	2
224,129	4
224,227	7
209,310	2
209,129	2
209,227	2
209,224	8
209,114	8
114,25	3
114,226	2
122,25	10
122,226	8
114,122	8
311,122	19
311,312	3
299,312	8
311,299	11
299,313	7
314,313	36
299,314	11
117,314	4
299,117	5
315,117	28
299,315	2
314,315	3
314,316	2
317,117	2
317,315	2
317,316	4
314,317	2
123,117	14
123,315	8
123,317	8
123,316	6
43,123	135
43,224	3
318,224	2
43,318	2
319,224	7
319,318	10
43,319	13
319,177	33
177,320	2
177,318	2
266,177	10
266,320	8
266,138	7
210,138	62
266,321	6
321,143	13
210,143	4
210,322	2
323,210	2
323,322	6
203,321	2
203,323	8
43,203	14
203,322	2
43,324	92
324,150	2
325,150	8
324,325	2
326,325	9
324,326	4
326,25	3
326,226	6
326,198	2
327,198	8
226,327	6
327,328	2
329,328	10
327,329	6
329,330	8
330,331	8
329,332	2
331,332	6
332,176	2
333,176	10
332,333	2
334,176	2
334,333	11
332,334	2
335,176	6
335,333	8
335,334	5
332,335	2
333,145	7
160,334	6
160,335	6
333,160	4
160,336	2
337,160	18
337,336	28
337,143	2
338,143	19
337,338	2
294,337	4
294,338	8
339,294	8
339,340	2
341,340	4
339,341	4
341,25	2
226,340	2
226,341	2
339,226	2
171,340	2
171,341	4
171,25	8
171,226	11
341,342	2
234,171	14
234,342	12
234,226	2
234,243	9
243,258	22
196,259	13
258,196	12
273,243	3
273,258	79
273,259	169
273,196	18
273,343	6
61,343	8
273,61	22
61,194	8
344,194	2
61,344	3
207,194	4
207,344	19
61,207	14
208,194	14
208,177	48
208,345	6
345,177	8
208,143	6
346,143	8
345,346	2
345,143	2
346,177	8
345,182	2
182,177	15
346,182	5
182,347	8
112,347	6
182,112	6
348,347	4
348,112	4
182,348	4
349,348	6
112,349	6
112,143	2
158,112	2
158,348	4
158,349	6
271,158	12
271,350	27
350,351	12
271,214	4
214,351	32
352,214	16
350,352	10
76,352	58
350,76	5
352,351	4
284,76	13
284,123	44
353,76	11
123,76	13
354,123	9
354,353	8
354,284	4
354,347	2
355,347	7
354,355	4
354,143	2
248,354	2
248,347	2
248,355	2
188,347	2
188,355	2
188,143	2
188,248	2
356,355	2
356,143	4
356,248	6
356,188	8
67,356	11
67,43	60
43,357	5
261,357	17
43,261	20
182,261	8
43,182	11
357,358	2
112,358	2
348,358	2
349,347	2
349,358	2
243,358	2
243,112	4
243,348	6
243,349	8
260,243	18
260,359	5
159,359	8
260,159	8
159,324	5
324,160	6
324,360	6
361,360	4
324,361	2
362,160	2
362,361	6
360,362	4
362,363	8
363,87	27
364,87	118
363,364	56
364,365	8
365,97	8
225,97	22
365,225	9
366,364	2
225,366	6
366,367	2
206,367	12
366,206	6
225,368	19
369,368	3
366,369	2
370,368	6
370,369	160
206,370	4
188,206	2
243,188	4
370,243	2
371,188	2
371,243	4
370,371	2
372,370	2
372,188	2
372,243	2
372,371	6
373,188	2
373,243	2
373,371	6
373,372	2
371,374	2
375,372	2
375,373	4
375,371	6
375,374	49
376,375	8
376,377	8
377,378	9
378,352	12
350,379	2
214,379	8
350,214	22
380,352	2
380,350	4
380,214	8
288,380	6
288,171	4
171,380	2
171,143	16
199,171	3
288,199	8
232,288	2
232,171	4
232,381	2
382,232	9
382,381	8
210,382	8
232,210	10
210,383	2
384,210	6
384,383	8
384,288	8
288,385	2
177,385	67
288,177	11
386,177	8
288,386	4
386,387	8
386,71	3
388,71	8
386,388	2
288,387	4
387,388	4
288,310	2
388,288	4
389,310	8
288,389	6
288,390	2
389,390	6
390,241	12
188,241	2
390,188	2
171,188	2
390,171	2
391,241	4
391,188	6
391,171	8
390,391	2
391,392	6
393,392	2
391,393	2
176,393	6
392,176	8
394,393	5
394,176	11
392,394	2
176,395	8
395,396	8
43,176	5
43,395	15
324,359	4
43,396	11
397,359	4
324,397	2
398,397	2
324,398	4
399,397	6
399,398	21
359,399	4
399,264	3
400,399	6
400,264	16
400,401	2
402,401	16
400,402	2
203,401	2
203,402	2
400,203	2
188,401	2
188,402	2
188,203	2
400,188	2
243,401	5
243,402	4
243,203	2
403,402	2
403,203	4
403,188	6
403,243	8
159,403	8
230,145	6
230,160	2
230,143	2
159,230	2
143,145	7
143,160	2
404,143	9
404,230	8
404,160	2
404,328	8
405,328	2
404,405	2
391,328	2
391,405	2
404,391	2
406,328	2
406,405	2
406,391	2
404,406	1
407,328	1
407,405	3
407,391	4
407,406	4
408,407	4
409,391	2
409,406	4
409,407	4
409,408	4
409,143	2
410,409	6
410,143	8
408,410	4
411,410	8
411,412	2
413,412	4
411,413	2
414,412	10
414,413	36
411,414	2
415,414	8
411,415	2
415,123	12
415,109	9
416,109	17
415,416	2
11,109	179
11,416	97
123,11	15
123,301	5
284,301	8
11,284	7
417,123	3
284,417	2
87,123	24
87,417	15
284,87	5
43,284	142
43,87	123
43,418	44
181,418	17
43,181	14
181,67	16
67,419	119
311,181	11
311,67	15
311,123	21
311,420	8
123,419	23
421,420	35
311,421	25
421,358	2
422,358	8
421,422	6
422,423	8
423,424	7
180,424	4
423,180	4
180,422	2
180,425	10
180,284	11
425,284	7
159,180	3
123,425	9
180,123	3
159,123	33
426,160	2
159,426	3
427,145	16
427,160	6
427,426	8
159,427	2
427,120	2
181,427	6
181,120	7
67,120	6
67,428	59
428,181	2
428,419	14
67,429	9
428,429	8
428,280	10
430,280	19
428,430	22
430,268	18
428,143	2
248,268	6
430,248	2
431,268	6
431,143	2
431,248	2
430,431	2
189,268	2
189,143	4
189,248	6
189,431	12
234,189	9
234,352	8
234,76	77
234,385	14
158,352	18
158,385	69
158,322	2
432,158	6
432,322	8
432,433	2
189,433	2
432,189	2
29,433	6
29,189	8
432,29	4
337,29	8
337,117	18
431,117	2
337,431	2
189,117	5
337,189	2
287,117	8
287,431	6
287,189	8
337,287	2
250,287	4
250,390	8
390,287	4
390,43	52
43,172	2
76,172	2
43,76	71
171,76	4
43,171	12
280,172	4
280,76	20
280,171	8
43,280	52
434,280	12
434,435	7
436,435	12
434,436	2
123,436	2
434,123	9
393,436	6
393,123	25
434,393	8
393,437	8
437,198	6
438,198	2
437,438	2
123,198	6
123,438	6
437,123	2
287,198	2
287,438	4
287,123	8
437,287	2
159,287	6
159,61	13
67,159	15
61,160	6
61,67	11
67,268	43
67,431	2
243,431	8
67,243	5
272,243	6
67,272	2
243,268	4
123,243	4
123,272	8
123,268	153
272,353	2
439,123	6
439,353	17
439,440	2
441,440	4
439,441	4
280,440	6
280,441	8
439,280	4
159,280	36
280,145	7
280,160	8
159,382	3
271,280	8
271,382	25
442,352	2
442,76	3
443,352	2
443,76	5
443,442	2
444,352	2
444,76	2
444,442	2
444,443	2
445,76	12
445,442	4
445,443	4
445,444	4
446,445	12
446,443	2
446,444	4
428,446	8
43,428	119
43,430	8
43,447	8
248,447	2
43,248	25
43,268	57
412,447	3
412,248	4
43,412	13
448,447	4
448,248	4
448,412	15
43,448	6
448,143	2
171,248	9
171,412	4
171,448	4
215,171	3
76,448	3
76,215	24
449,143	3
449,171	9
449,215	19
449,76	360
148,449	8
148,450	2
451,450	10
148,451	4
451,84	3
452,148	2
452,450	2
452,451	3
452,84	335
453,450	2
453,451	2
453,84	2
453,452	2
454,451	2
454,84	6
454,452	6
454,453	8
454,245	8
245,455	4
454,416	2
243,455	6
243,416	6
245,243	4
245,236	2
113,236	12
243,113	6
113,416	2
456,113	8
456,457	11
457,224	2
457,259	2
158,224	22
158,259	12
457,158	11
158,301	2
171,301	6
158,171	8
456,301	6
456,171	8
158,456	5
456,458	8
458,25	6
458,226	6
458,207	13
458,351	2
207,351	2
351,109	2
226,351	2
158,109	3
226,158	2
459,207	2
459,351	4
459,109	6
459,158	8
459,273	47
43,459	5
43,273	86
43,460	38
43,194	23
194,460	6
285,194	9
43,285	130
285,461	3
227,461	2
285,227	3
462,461	2
462,227	88
285,462	2
463,461	2
463,227	4
463,462	2
285,463	2
177,461	2
177,227	17
177,462	10
177,463	12
43,177	128
43,464	17
464,62	2
69,62	74
464,69	15
271,69	46
464,271	21
271,60	5
465,60	10
271,465	5
465,466	6
277,466	6
465,277	10
277,467	4
62,467	2
277,62	2
69,467	10
277,69	4
467,468	2
225,468	23
467,225	3
69,225	41
225,223	4
469,69	3
469,225	6
469,223	11
469,470	2
158,470	12
469,158	7
471,158	8
469,471	2
471,472	2
56,472	2
471,56	2
473,472	6
473,56	32
471,473	5
471,474	2
474,473	6
474,143	9
474,157	6
474,475	2
475,157	9
475,476	2
123,476	8
475,123	8
43,475	34
43,477	89
477,95	10
477,143	4
177,95	26
477,177	37
273,95	23
273,143	2
273,177	8
477,273	13
150,95	8
150,143	16
150,177	38
150,273	11
150,194	4
95,194	8
95,478	2
97,478	8
95,97	8
43,95	21
43,479	5
43,97	26
479,143	2
199,479	6
43,199	7
234,199	8
234,203	4
203,235	6
43,143	36
143,74	2
480,74	8
143,480	6
480,481	2
482,481	5
480,482	2
87,481	11
87,482	5
480,87	2
483,481	18
483,482	6
483,87	191
480,483	2
484,483	10
485,484	15
483,485	6
485,87	52
486,485	8
486,487	6
487,270	6
487,290	4
486,270	2
270,230	2
488,270	2
488,290	2
488,230	3
487,488	8
243,270	2
243,290	2
243,230	2
243,488	2
487,230	4
487,243	8
230,450	2
168,450	8
487,168	2
225,168	58
487,225	4
489,487	2
489,225	6
489,109	12
109,490	2
396,109	6
396,490	16
489,396	2
396,491	8
491,486	8
486,206	4
203,206	5
486,203	4
159,491	2
206,159	11
123,145	16
159,492	2
493,492	16
123,493	6
311,493	15
311,368	4
393,368	208
311,393	27
311,143	2
311,199	2
186,199	10
393,186	2
199,393	2
186,385	6
186,143	10
234,186	5
235,76	444
234,494	2
494,235	6
494,159	14
159,418	8
117,159	9
117,418	6
495,160	2
495,418	2
495,117	2
160,418	4
287,495	6
418,287	2
496,117	10
496,495	2
496,287	6
418,496	2
496,497	2
498,497	2
496,498	2
499,287	2
499,496	4
499,497	6
499,498	14
469,499	11
469,500	8
500,501	22
501,502	8
76,501	232
76,502	9
500,76	6
76,328	6
503,328	2
76,503	2
162,328	5
162,503	43
76,162	2
443,328	2
443,503	2
443,162	2
504,328	10
504,503	4
504,162	62
504,443	2
11,503	2
11,162	5
11,443	2
11,504	3
393,162	2
393,443	2
393,504	2
393,11	15
171,443	2
171,504	4
171,11	6
171,393	8
505,171	8
505,243	9
243,259	2
505,321	2
315,321	3
243,315	12
287,321	2
287,315	2
186,321	2
186,315	2
186,287	2
259,186	2
171,321	2
171,315	7
171,287	6
171,186	24
171,385	6
327,235	8
234,327	6
234,506	3
75,327	6
75,506	6
75,446	2
341,446	2
75,341	10
364,506	2
364,75	9
364,446	11
364,341	12
494,364	6
494,481	2
507,481	12
494,507	6
507,364	2
238,507	8
238,508	8
238,167	2
194,167	7
238,194	2
509,167	6
509,194	8
238,509	2
353,508	14
508,509	2
196,509	2
196,353	2
509,353	2
353,273	7
181,509	2
181,353	14
181,273	11
61,167	5
123,181	9
97,167	38
123,97	14
510,167	3
510,97	12
510,124	8
159,97	7
159,510	9
285,145	6
285,160	14
159,285	13
511,159	13
285,511	77
511,487	11
487,285	2
512,487	6
512,511	41
512,513	8
513,299	2
268,299	288
513,268	6
512,109	8
514,109	10
513,514	2
299,514	2
299,515	4
268,514	4
516,515	25
514,516	6
512,514	2
516,512	6
512,225	19
38,225	30
512,38	13
517,516	5
517,512	4
517,518	8
517,38	5
518,494	8
43,38	93
43,517	26
43,519	19
43,518	15
123,519	9
43,494	8
123,257	3
520,257	48
123,520	12
520,38	23
97,38	9
520,97	3
521,38	2
521,97	28
520,521	4
286,520	2
286,38	4
286,97	73
286,521	6
123,286	9
123,522	2
521,123	2
494,522	8
123,494	6
324,523	6
524,523	13
324,524	6
43,524	21
524,271	18
524,350	4
459,271	2
459,350	2
459,492	2
459,214	4
459,493	4
311,459	2
311,248	2
15,248	2
393,15	2
525,368	2
525,393	5
525,248	4
525,15	4
525,143	3
338,248	2
338,15	4
338,525	4
338,246	2
526,525	6
526,143	6
526,338	3
526,246	2
4,143	2
4,338	4
4,246	6
4,526	13
4,527	6
234,4	2
234,527	2
527,235	4
235,186	3
157,234	11
157,186	8
527,157	2
43,157	10
145,171	8
43,145	42
43,154	7
154,301	4
403,301	2
154,403	2
171,403	8
528,301	2
528,171	8
154,528	2
528,529	2
530,529	8
528,530	6
530,364	10
177,364	12
530,177	6
530,531	2
449,531	26
530,449	6
199,531	6
199,449	9
177,199	7
288,207	8
207,532	4
532,194	18
171,532	6
171,194	6
207,171	8
533,171	8
533,458	8
533,194	2
411,458	2
411,207	9
411,534	2
158,534	8
411,158	15
43,411	63
43,40	15
43,158	77
535,40	8
43,535	19
535,536	2
203,536	8
535,203	6
203,506	2
288,203	6
288,506	8
288,534	2
228,534	11
288,228	2
305,534	22
288,305	4
305,515	2
537,305	6
537,515	9
537,81	2
538,81	5
537,538	2
539,81	6
539,538	8
537,539	4
540,537	2
540,539	6
540,541	10
541,84	5
542,84	2
541,542	2
227,84	6
227,542	8
541,227	4
390,541	4
390,227	6
390,543	4
396,543	12
390,396	6
544,396	6
390,544	7
390,143	6
544,171	3
396,545	1
546,171	6
546,545	8
546,547	5
158,547	12
546,158	6
299,546	2
300,314	10
299,123	23
123,300	5
123,548	19
123,314	5
123,264	16
548,300	2
138,548	7
138,264	6
138,69	22
549,69	13
138,549	2
549,264	2
550,549	4
551,550	2
549,551	2
552,550	6
552,551	8
549,552	2
552,71	2
553,71	16
552,553	2
285,71	16
285,553	17
552,285	4
511,552	2
511,554	4
391,554	2
511,391	2
494,554	6
494,391	8
511,494	4
548,145	6
548,160	8
159,548	4
159,194	4
390,548	6
390,194	12
390,246	12
425,246	10
390,425	56
390,72	10
313,246	2
390,313	2
314,246	6
390,314	4
314,555	19
314,164	2
61,555	26
61,164	100
61,314	2
61,556	10
61,557	4
557,558	2
557,555	2
557,556	4
559,558	2
557,559	2
560,558	2
560,559	6
557,560	2
561,558	2
561,560	6
557,561	2
562,558	2
561,559	2
562,561	2
352,562	5
561,352	2
69,560	13
69,561	4
69,562	22
69,352	112
563,69	7
369,563	22
69,369	37
520,563	87
520,369	109
69,520	8
564,69	5
564,520	10
565,564	6
520,565	2
566,564	4
566,565	4
520,566	4
566,143	8
143,564	8
143,565	17
159,192	2
160,192	4
159,353	13
567,160	4
567,353	11
567,192	6
567,273	12
568,273	2
568,192	6
567,568	2
568,142	15
569,273	4
142,192	2
569,142	4
569,570	2
569,568	2
571,570	2
569,571	2
273,570	2
273,571	5
15,569	2
15,570	4
15,571	6
15,273	10
15,572	6
572,273	6
573,273	8
572,573	6
573,15	2
573,14	6
564,16	8
14,564	6
564,573	2
159,564	24
574,145	2
574,160	2
159,574	2
575,145	4
575,160	4
575,574	6
159,575	2
575,391	2
576,160	10
576,574	2
576,575	2
576,391	2
573,391	6
573,576	8
575,573	4
353,573	3
511,573	10
511,353	69
511,273	8
511,15	2
577,273	2
577,15	2
511,577	2
565,273	4
565,15	4
565,577	4
511,565	2
186,15	2
186,577	2
186,565	2
564,577	2
564,186	8
159,376	4
376,578	4
376,160	4
376,579	6
579,578	6
579,393	8
579,580	2
393,580	6
580,385	2
581,385	8
580,581	6
582,580	2
582,581	6
582,143	2
582,158	5
583,143	6
583,158	8
582,583	4
353,583	2
572,583	6
572,353	8
572,584	2
585,273	10
585,584	8
572,585	4
572,36	2
260,585	8
260,36	8
260,143	9
260,565	4
565,258	8
258,563	2
38,563	663
258,38	20
469,565	2
469,258	2
469,586	20
469,38	10
586,501	67
261,501	33
261,502	4
586,261	5
564,502	6
564,261	8
501,564	4
587,564	8
587,585	4
418,585	2
587,418	2
588,585	6
588,418	12
587,588	2
588,273	11
580,273	8
588,580	2
580,507	2
235,507	34
580,235	6
589,273	2
580,589	2
589,590	6
340,235	14
235,589	4
340,196	2
340,590	7
589,340	2
340,76	14
340,510	3
510,76	11
510,591	8
510,578	2
591,76	2
117,578	2
591,117	2
369,578	4
369,117	38
591,369	2
520,591	2
520,578	2
520,117	12
43,520	66
43,564	8
43,592	11
592,308	8
308,11	10
155,11	8
308,155	9
592,593	2
155,593	6
593,463	8
159,11	15
159,594	10
159,463	4
159,595	9
595,594	4
595,562	2
595,352	7
595,69	73
595,563	2
159,520	17
159,596	5
596,160	6
596,419	27
596,434	9
434,312	2
434,419	4
597,312	6
434,597	6
434,598	4
434,599	3
599,312	2
599,597	4
599,598	6
599,580	8
580,573	4
595,599	2
595,573	6
580,595	4
599,164	9
511,580	2
511,164	78
595,511	71
511,600	2
347,600	11
511,347	8
603,81	2
603,137	5
603,602	6
601,603	24
602,137	1
604,603	177
602,604	12
604,117	4
605,117	50
604,605	11
375,117	8
375,605	8
604,375	7
606,604	1
606,375	3
606,607	1
608,607	1
606,608	1
19,607	24
19,608	12
606,19	5
609,607	4
609,608	4
609,19	50
606,609	1
610,607	13
610,608	2
610,19	193
610,609	12
605,608	6
605,19	47
605,609	6
605,610	25
611,19	3
611,609	4
611,610	2
611,605	1
56,609	11
56,610	7
56,605	6
56,611	1
19,56	62
612,605	3
612,611	1
